age,start_click,session_time,converted,ticket_price,shipping
38.0,1,5,0,0.0,0
29.0,0,7,0,0.0,0
38.0,1,5,1,129.61378969994956,29
32.0,0,10,0,0.0,0
26.0,1,10,0,0.0,0
36.0,1,8,1,120.18261432697264,24
46.0,1,11,0,0.0,0
37.0,1,10,1,114.60004495454193,15
22.0,0,8,0,0.0,0
37.0,0,12,0,0.0,0
39.0,0,5,0,0.0,0
32.0,1,5,1,118.79100997545784,16
34.0,0,8,0,0.0,0
42.0,1,9,0,0.0,0
32.0,0,8,0,0.0,0
45.0,1,7,0,0.0,0
30.0,1,8,0,0.0,0
42.0,0,7,0,0.0,0
39.0,0,5,0,0.0,0
37.0,1,7,0,0.0,0
37.0,1,8,0,0.0,0
36.0,0,5,0,0.0,0
30.0,0,6,0,0.0,0
38.0,0,9,0,0.0,0
36.0,0,5,0,0.0,0
29.0,0,9,0,0.0,0
40.0,1,9,1,92.60538131269787,17
35.0,0,4,0,0.0,0
38.0,1,10,0,0.0,0
41.0,0,7,0,0.0,0
30.0,1,10,1,115.91434734913535,21
34.0,0,10,0,0.0,0
42.0,1,10,0,0.0,0
26.0,0,6,0,0.0,0
39.0,0,12,0,0.0,0
42.0,0,11,0,0.0,0
34.0,1,10,1,108.1624460818367,23
35.0,0,7,0,0.0,0
40.0,1,7,1,108.94963832410889,32
45.0,0,7,0,0.0,0
38.0,0,7,0,0.0,0
30.0,1,14,0,0.0,0
36.0,0,5,0,0.0,0
34.0,0,9,0,0.0,0
45.0,1,6,0,0.0,0
41.0,1,3,0,0.0,0
39.0,0,11,0,0.0,0
33.0,0,7,0,0.0,0
31.0,0,12,0,0.0,0
38.0,1,9,0,0.0,0
33.0,0,7,0,0.0,0
40.0,0,5,0,0.0,0
35.0,1,8,0,0.0,0
35.0,1,6,0,0.0,0
27.0,0,5,0,0.0,0
36.0,1,5,0,0.0,0
33.0,0,7,0,0.0,0
36.0,1,14,0,0.0,0
41.0,0,8,0,0.0,0
38.0,0,6,0,0.0,0
43.0,0,6,0,0.0,0
40.0,0,8,0,0.0,0
35.0,1,11,0,0.0,0
42.0,0,6,0,0.0,0
30.0,1,10,0,0.0,0
33.0,0,7,0,0.0,0
48.0,0,8,0,0.0,0
36.0,0,10,0,0.0,0
32.0,1,9,0,0.0,0
34.0,0,10,0,0.0,0
31.0,0,14,0,0.0,0
34.0,0,9,0,0.0,0
30.0,0,5,0,0.0,0
34.0,0,9,0,0.0,0
35.0,0,8,0,0.0,0
40.0,1,3,0,0.0,0
25.0,1,12,0,0.0,0
32.0,0,10,0,0.0,0
37.0,1,11,0,0.0,0
24.0,0,11,0,0.0,0
36.0,1,10,0,0.0,0
41.0,1,13,0,0.0,0
38.0,0,2,0,0.0,0
36.0,1,11,0,0.0,0
35.0,1,8,0,0.0,0
34.0,0,11,0,0.0,0
34.0,0,6,0,0.0,0
34.0,0,7,0,0.0,0
28.0,0,6,0,0.0,0
36.0,1,10,0,0.0,0
28.0,0,6,0,0.0,0
33.0,0,5,0,0.0,0
34.0,1,12,1,75.12239934934954,34
34.0,1,12,1,92.14699018181405,12
33.0,1,8,1,83.1025583738356,19
30.0,1,7,1,92.55470066565533,19
40.0,1,9,0,0.0,0
33.0,0,11,0,0.0,0
36.0,0,11,0,0.0,0
41.0,0,6,0,0.0,0
39.0,0,4,0,0.0,0
35.0,1,9,1,67.91675632898165,26
45.0,0,10,0,0.0,0
34.0,1,7,1,110.1754192377173,22
35.0,1,7,0,0.0,0
43.0,0,5,0,0.0,0
32.0,1,7,0,0.0,0
43.0,1,8,1,84.40298915845648,17
29.0,0,7,0,0.0,0
36.0,1,8,1,84.92229291465692,17
45.0,0,8,0,0.0,0
38.0,0,6,0,0.0,0
37.0,0,10,0,0.0,0
30.0,1,8,0,0.0,0
37.0,1,12,0,0.0,0
31.0,0,4,0,0.0,0
33.0,0,8,0,0.0,0
34.0,1,10,0,0.0,0
38.0,1,9,0,0.0,0
30.0,0,9,0,0.0,0
34.0,0,3,0,0.0,0
34.0,0,11,0,0.0,0
27.0,0,11,0,0.0,0
38.0,0,4,0,0.0,0
40.0,1,7,1,120.10091048013665,16
39.0,0,6,0,0.0,0
33.0,0,3,0,0.0,0
44.0,1,18,0,0.0,0
29.0,0,14,0,0.0,0
43.0,1,10,0,0.0,0
30.0,0,6,0,0.0,0
33.0,0,10,0,0.0,0
33.0,1,12,0,0.0,0
37.0,0,12,0,0.0,0
34.0,0,10,0,0.0,0
45.0,0,6,0,0.0,0
35.0,0,6,0,0.0,0
30.0,0,11,0,0.0,0
35.0,0,3,0,0.0,0
31.0,0,7,0,0.0,0
37.0,0,9,0,0.0,0
43.0,1,15,0,0.0,0
36.0,0,8,0,0.0,0
40.0,0,14,0,0.0,0
29.0,1,6,0,0.0,0
36.0,0,10,0,0.0,0
35.0,1,10,0,0.0,0
33.0,1,11,1,102.12347053018915,21
37.0,0,7,0,0.0,0
38.0,1,4,0,0.0,0
41.0,0,5,0,0.0,0
37.0,0,7,0,0.0,0
38.0,0,8,0,0.0,0
34.0,1,10,0,0.0,0
27.0,0,6,0,0.0,0
35.0,0,4,0,0.0,0
31.0,0,7,0,0.0,0
35.0,0,5,0,0.0,0
38.0,0,9,0,0.0,0
32.0,0,9,0,0.0,0
39.0,0,5,0,0.0,0
42.0,0,16,0,0.0,0
39.0,1,11,0,0.0,0
41.0,0,8,0,0.0,0
39.0,1,9,0,0.0,0
38.0,1,7,0,0.0,0
31.0,0,5,0,0.0,0
34.0,0,11,0,0.0,0
36.0,1,16,0,0.0,0
35.0,0,7,0,0.0,0
29.0,0,12,0,0.0,0
28.0,0,11,0,0.0,0
42.0,0,3,0,0.0,0
35.0,0,11,0,0.0,0
39.0,1,7,0,0.0,0
34.0,0,10,0,0.0,0
35.0,0,4,0,0.0,0
39.0,0,4,0,0.0,0
35.0,0,5,0,0.0,0
35.0,0,7,0,0.0,0
40.0,0,3,0,0.0,0
35.0,0,9,0,0.0,0
30.0,1,11,0,0.0,0
44.0,1,7,0,0.0,0
30.0,1,11,0,0.0,0
36.0,1,9,1,101.71660033055079,34
24.0,0,11,0,0.0,0
37.0,0,13,0,0.0,0
37.0,1,12,1,64.5787664464657,22
31.0,0,11,0,0.0,0
43.0,0,6,0,0.0,0
44.0,1,5,0,0.0,0
34.0,1,12,0,0.0,0
30.0,1,6,0,0.0,0
31.0,1,6,0,0.0,0
36.0,1,10,0,0.0,0
42.0,1,4,0,0.0,0
36.0,0,5,0,0.0,0
36.0,0,11,0,0.0,0
35.0,1,9,0,0.0,0
32.0,0,9,0,0.0,0
36.0,1,22,0,0.0,0
42.0,0,10,0,0.0,0
25.0,0,11,0,0.0,0
43.0,0,6,0,0.0,0
34.0,1,8,0,0.0,0
39.0,1,9,0,0.0,0
33.0,1,15,0,0.0,0
33.0,0,11,0,0.0,0
42.0,1,9,0,0.0,0
35.0,1,10,0,0.0,0
37.0,0,8,0,0.0,0
39.0,0,3,0,0.0,0
29.0,0,12,0,0.0,0
38.0,1,11,0,0.0,0
33.0,0,5,0,0.0,0
39.0,0,12,0,0.0,0
33.0,1,12,0,0.0,0
39.0,0,5,0,0.0,0
41.0,1,6,0,0.0,0
33.0,1,10,0,0.0,0
32.0,1,14,0,0.0,0
40.0,1,12,0,0.0,0
48.0,0,5,0,0.0,0
45.0,1,14,0,0.0,0
30.0,0,8,0,0.0,0
27.0,0,10,0,0.0,0
33.0,1,8,0,0.0,0
43.0,1,7,0,0.0,0
41.0,1,5,0,0.0,0
39.0,1,15,1,93.20596374363565,13
37.0,0,4,0,0.0,0
33.0,1,5,0,0.0,0
32.0,0,14,0,0.0,0
34.0,0,11,0,0.0,0
33.0,0,6,0,0.0,0
34.0,0,5,0,0.0,0
35.0,1,10,0,0.0,0
33.0,1,8,0,0.0,0
38.0,0,10,0,0.0,0
31.0,0,12,0,0.0,0
30.0,0,5,0,0.0,0
38.0,0,14,0,0.0,0
30.0,0,9,0,0.0,0
33.0,0,5,0,0.0,0
29.0,1,11,0,0.0,0
36.0,0,2,0,0.0,0
31.0,1,4,0,0.0,0
35.0,0,6,0,0.0,0
36.0,1,13,0,0.0,0
40.0,1,7,0,0.0,0
38.0,1,8,0,0.0,0
42.0,0,12,0,0.0,0
35.0,0,8,0,0.0,0
42.0,0,6,0,0.0,0
29.0,1,8,0,0.0,0
33.0,0,11,0,0.0,0
33.0,0,11,0,0.0,0
35.0,0,5,0,0.0,0
36.0,0,4,0,0.0,0
34.0,0,7,0,0.0,0
39.0,1,14,0,0.0,0
38.0,0,8,0,0.0,0
35.0,1,16,0,0.0,0
32.0,0,4,0,0.0,0
39.0,0,8,0,0.0,0
40.0,0,9,0,0.0,0
38.0,1,11,0,0.0,0
45.0,1,10,0,0.0,0
36.0,0,5,0,0.0,0
29.0,1,11,0,0.0,0
38.0,0,9,0,0.0,0
34.0,0,12,0,0.0,0
34.0,0,6,0,0.0,0
23.0,0,7,0,0.0,0
36.0,1,6,0,0.0,0
27.0,1,6,1,90.73044777554912,10
28.0,1,8,0,0.0,0
30.0,0,11,0,0.0,0
38.0,0,9,0,0.0,0
46.0,1,11,0,0.0,0
29.0,1,8,1,62.734242285153684,29
33.0,0,7,0,0.0,0
29.0,1,11,0,0.0,0
35.0,0,13,0,0.0,0
43.0,1,7,0,0.0,0
37.0,1,9,1,77.22841922305224,20
29.0,0,13,0,0.0,0
34.0,0,10,0,0.0,0
33.0,1,5,0,0.0,0
44.0,1,11,0,0.0,0
29.0,0,6,0,0.0,0
35.0,0,9,0,0.0,0
38.0,1,13,1,71.97910825807435,20
38.0,1,9,0,0.0,0
26.0,1,11,1,111.8588964797607,18
36.0,1,11,0,0.0,0
38.0,1,10,0,0.0,0
33.0,0,8,0,0.0,0
36.0,0,10,0,0.0,0
43.0,1,4,1,61.296225033202035,16
39.0,1,12,0,0.0,0
39.0,0,8,0,0.0,0
45.0,1,11,0,0.0,0
37.0,0,13,0,0.0,0
32.0,1,9,0,0.0,0
29.0,0,4,0,0.0,0
32.0,0,8,0,0.0,0
38.0,0,6,0,0.0,0
31.0,1,11,1,141.8892591649469,19
34.0,1,15,0,0.0,0
40.0,1,9,0,0.0,0
40.0,1,5,0,0.0,0
30.0,0,12,0,0.0,0
43.0,0,13,0,0.0,0
39.0,0,6,0,0.0,0
38.0,0,5,0,0.0,0
35.0,1,10,0,0.0,0
39.0,0,9,0,0.0,0
37.0,1,14,0,0.0,0
33.0,0,9,0,0.0,0
20.0,1,8,0,0.0,0
32.0,0,12,0,0.0,0
37.0,0,6,0,0.0,0
33.0,0,13,0,0.0,0
32.0,1,12,0,0.0,0
31.0,1,5,0,0.0,0
43.0,1,17,0,0.0,0
32.0,0,10,0,0.0,0
36.0,0,7,0,0.0,0
36.0,0,6,0,0.0,0
37.0,1,16,0,0.0,0
38.0,1,11,1,85.33380754649396,24
31.0,0,8,0,0.0,0
40.0,0,8,0,0.0,0
36.0,0,9,0,0.0,0
36.0,0,11,0,0.0,0
32.0,0,11,0,0.0,0
48.0,0,8,0,0.0,0
32.0,0,6,0,0.0,0
27.0,0,6,0,0.0,0
43.0,0,6,0,0.0,0
41.0,1,11,0,0.0,0
40.0,0,3,0,0.0,0
31.0,1,14,0,0.0,0
42.0,0,5,0,0.0,0
35.0,1,12,0,0.0,0
34.0,0,7,0,0.0,0
40.0,0,13,0,0.0,0
32.0,0,9,0,0.0,0
33.0,1,7,0,0.0,0
36.0,0,5,0,0.0,0
38.0,0,3,0,0.0,0
34.0,0,11,0,0.0,0
35.0,1,8,1,88.15652220519596,21
36.0,0,7,0,0.0,0
24.0,1,14,0,0.0,0
33.0,0,11,0,0.0,0
33.0,0,4,0,0.0,0
32.0,0,12,0,0.0,0
37.0,1,9,0,0.0,0
46.0,0,9,0,0.0,0
35.0,0,6,0,0.0,0
41.0,0,13,0,0.0,0
40.0,1,8,0,0.0,0
36.0,0,7,0,0.0,0
28.0,0,11,0,0.0,0
30.0,0,8,0,0.0,0
31.0,0,6,0,0.0,0
37.0,0,7,0,0.0,0
31.0,1,2,0,0.0,0
31.0,0,6,0,0.0,0
32.0,0,6,0,0.0,0
28.0,1,14,0,0.0,0
40.0,0,13,0,0.0,0
33.0,0,7,0,0.0,0
30.0,0,7,0,0.0,0
36.0,1,14,1,94.93869219900759,23
37.0,1,12,0,0.0,0
32.0,0,12,0,0.0,0
35.0,0,7,0,0.0,0
37.0,0,12,0,0.0,0
39.0,1,13,0,0.0,0
40.0,1,10,0,0.0,0
26.0,1,6,0,0.0,0
31.0,0,11,0,0.0,0
38.0,1,14,0,0.0,0
31.0,0,5,0,0.0,0
39.0,0,6,0,0.0,0
32.0,1,10,1,67.17312738828612,18
33.0,1,9,0,0.0,0
35.0,1,10,0,0.0,0
38.0,0,6,0,0.0,0
35.0,1,9,1,111.79589647014151,16
33.0,0,11,0,0.0,0
33.0,0,8,0,0.0,0
36.0,0,10,0,0.0,0
35.0,0,7,0,0.0,0
39.0,0,9,0,0.0,0
43.0,0,12,0,0.0,0
39.0,0,11,0,0.0,0
34.0,1,4,0,0.0,0
27.0,0,6,0,0.0,0
34.0,1,6,0,0.0,0
24.0,0,10,0,0.0,0
35.0,1,2,1,89.62581176896731,23
37.0,0,10,0,0.0,0
31.0,0,6,0,0.0,0
34.0,1,11,0,0.0,0
29.0,1,6,0,0.0,0
35.0,1,9,0,0.0,0
33.0,0,9,0,0.0,0
42.0,0,10,0,0.0,0
32.0,0,5,0,0.0,0
33.0,1,5,1,114.06166013576544,17
35.0,1,11,0,0.0,0
31.0,0,9,0,0.0,0
29.0,1,10,0,0.0,0
33.0,0,7,0,0.0,0
40.0,1,13,0,0.0,0
38.0,1,11,0,0.0,0
40.0,0,6,0,0.0,0
38.0,0,7,0,0.0,0
39.0,0,10,0,0.0,0
33.0,0,6,0,0.0,0
33.0,1,9,0,0.0,0
35.0,1,8,0,0.0,0
27.0,0,8,0,0.0,0
37.0,0,8,0,0.0,0
40.0,0,6,0,0.0,0
27.0,0,11,0,0.0,0
35.0,0,8,0,0.0,0
40.0,1,14,0,0.0,0
23.0,0,7,0,0.0,0
32.0,0,6,0,0.0,0
24.0,0,11,0,0.0,0
41.0,1,11,0,0.0,0
42.0,0,9,0,0.0,0
39.0,0,4,0,0.0,0
38.0,0,5,0,0.0,0
36.0,0,11,0,0.0,0
33.0,0,6,0,0.0,0
32.0,1,9,0,0.0,0
34.0,1,7,0,0.0,0
35.0,0,8,0,0.0,0
31.0,0,10,0,0.0,0
42.0,0,9,0,0.0,0
34.0,1,13,0,0.0,0
40.0,1,14,0,0.0,0
36.0,0,5,0,0.0,0
38.0,0,7,0,0.0,0
22.0,0,9,0,0.0,0
38.0,0,9,0,0.0,0
37.0,1,12,0,0.0,0
34.0,0,6,0,0.0,0
43.0,0,9,0,0.0,0
38.0,1,11,0,0.0,0
41.0,1,6,0,0.0,0
34.0,0,6,0,0.0,0
30.0,0,2,0,0.0,0
31.0,1,13,0,0.0,0
36.0,1,11,0,0.0,0
38.0,0,6,0,0.0,0
27.0,1,12,0,0.0,0
30.0,0,6,0,0.0,0
33.0,0,11,0,0.0,0
32.0,0,5,0,0.0,0
33.0,1,13,0,0.0,0
27.0,0,7,0,0.0,0
39.0,0,3,0,0.0,0
26.0,0,10,0,0.0,0
35.0,1,14,0,0.0,0
41.0,1,11,0,0.0,0
44.0,1,10,0,0.0,0
41.0,0,13,0,0.0,0
32.0,1,6,0,0.0,0
46.0,0,11,0,0.0,0
33.0,1,6,0,0.0,0
32.0,0,11,0,0.0,0
27.0,0,9,0,0.0,0
34.0,0,9,0,0.0,0
38.0,0,8,0,0.0,0
42.0,1,14,1,64.60084529832909,23
39.0,0,12,0,0.0,0
46.0,0,6,0,0.0,0
41.0,0,5,0,0.0,0
32.0,0,7,0,0.0,0
29.0,0,8,0,0.0,0
44.0,0,14,0,0.0,0
36.0,1,9,0,0.0,0
29.0,0,8,0,0.0,0
45.0,0,8,0,0.0,0
31.0,0,5,0,0.0,0
31.0,0,10,0,0.0,0
32.0,1,13,0,0.0,0
37.0,0,6,0,0.0,0
31.0,0,5,0,0.0,0
36.0,1,9,0,0.0,0
35.0,1,11,0,0.0,0
38.0,0,9,0,0.0,0
35.0,0,3,0,0.0,0
34.0,0,5,0,0.0,0
29.0,1,10,0,0.0,0
35.0,0,4,0,0.0,0
37.0,1,8,0,0.0,0
34.0,0,8,0,0.0,0
41.0,1,9,0,0.0,0
36.0,1,6,1,99.12222663561344,12
43.0,0,7,0,0.0,0
39.0,0,15,0,0.0,0
41.0,1,11,0,0.0,0
43.0,0,5,0,0.0,0
37.0,0,8,0,0.0,0
31.0,0,12,0,0.0,0
39.0,1,9,0,0.0,0
29.0,0,8,0,0.0,0
35.0,1,15,1,105.16480497904114,19
34.0,0,10,0,0.0,0
35.0,1,9,1,89.9192009547242,21
43.0,0,11,0,0.0,0
35.0,1,15,1,82.90007866473704,23
27.0,0,8,0,0.0,0
39.0,0,7,0,0.0,0
38.0,0,6,0,0.0,0
29.0,0,5,0,0.0,0
33.0,0,11,0,0.0,0
31.0,0,4,0,0.0,0
29.0,0,7,0,0.0,0
38.0,1,11,0,0.0,0
37.0,0,5,0,0.0,0
37.0,0,15,0,0.0,0
42.0,1,1,1,125.22895181021553,31
36.0,0,8,0,0.0,0
39.0,0,6,0,0.0,0
31.0,1,9,0,0.0,0
47.0,0,6,0,0.0,0
39.0,1,7,0,0.0,0
36.0,0,13,0,0.0,0
30.0,0,8,0,0.0,0
26.0,1,12,0,0.0,0
35.0,0,8,0,0.0,0
32.0,0,12,0,0.0,0
38.0,1,11,0,0.0,0
33.0,0,9,0,0.0,0
39.0,1,3,0,0.0,0
40.0,0,12,0,0.0,0
38.0,0,10,0,0.0,0
35.0,1,14,0,0.0,0
37.0,1,14,0,0.0,0
32.0,0,12,0,0.0,0
36.0,1,7,1,88.49958600516456,19
31.0,0,17,0,0.0,0
29.0,0,9,0,0.0,0
44.0,0,7,0,0.0,0
36.0,1,6,1,115.71307544346185,15
26.0,0,8,0,0.0,0
30.0,1,13,0,0.0,0
25.0,0,12,0,0.0,0
22.0,1,12,0,0.0,0
29.0,0,7,0,0.0,0
38.0,0,9,0,0.0,0
41.0,0,9,0,0.0,0
30.0,1,9,1,135.61752459297173,16
36.0,1,7,0,0.0,0
29.0,0,8,0,0.0,0
43.0,0,10,0,0.0,0
36.0,0,8,0,0.0,0
35.0,1,13,1,81.36883815526042,23
35.0,0,3,0,0.0,0
30.0,1,8,0,0.0,0
36.0,0,9,0,0.0,0
41.0,0,7,0,0.0,0
31.0,1,8,0,0.0,0
27.0,0,10,0,0.0,0
26.0,1,14,0,0.0,0
33.0,0,6,0,0.0,0
30.0,0,3,0,0.0,0
46.0,0,10,0,0.0,0
34.0,0,9,0,0.0,0
37.0,0,10,0,0.0,0
38.0,1,6,0,0.0,0
37.0,1,12,0,0.0,0
31.0,1,8,1,102.51850290427032,9
33.0,1,9,0,0.0,0
37.0,0,8,0,0.0,0
36.0,0,13,0,0.0,0
35.0,0,5,0,0.0,0
36.0,0,9,0,0.0,0
28.0,1,5,0,0.0,0
33.0,1,11,0,0.0,0
32.0,0,13,0,0.0,0
41.0,0,9,0,0.0,0
41.0,0,8,0,0.0,0
39.0,0,9,0,0.0,0
41.0,0,3,0,0.0,0
33.0,0,9,0,0.0,0
39.0,0,5,0,0.0,0
40.0,0,8,0,0.0,0
36.0,0,11,0,0.0,0
31.0,0,7,0,0.0,0
30.0,0,11,0,0.0,0
31.0,0,2,0,0.0,0
33.0,0,5,0,0.0,0
33.0,1,11,1,88.7295688482534,18
29.0,0,7,0,0.0,0
38.0,0,9,0,0.0,0
30.0,0,6,0,0.0,0
34.0,0,13,0,0.0,0
39.0,1,7,0,0.0,0
45.0,1,8,0,0.0,0
30.0,0,4,0,0.0,0
34.0,0,6,0,0.0,0
39.0,0,5,0,0.0,0
33.0,0,5,0,0.0,0
32.0,1,9,1,71.76062653876488,17
29.0,1,12,0,0.0,0
33.0,0,7,0,0.0,0
33.0,0,9,0,0.0,0
25.0,0,8,0,0.0,0
28.0,1,8,0,0.0,0
36.0,1,14,1,117.34654442889544,22
33.0,0,6,0,0.0,0
37.0,0,12,0,0.0,0
41.0,1,13,1,91.64606863869335,23
35.0,0,5,0,0.0,0
32.0,1,10,0,0.0,0
30.0,0,5,0,0.0,0
31.0,1,14,0,0.0,0
38.0,1,6,0,0.0,0
29.0,1,8,0,0.0,0
31.0,1,12,1,128.61915764989985,18
39.0,0,6,0,0.0,0
39.0,0,6,0,0.0,0
29.0,1,9,0,0.0,0
36.0,0,2,0,0.0,0
39.0,1,5,0,0.0,0
29.0,1,11,0,0.0,0
28.0,1,5,0,0.0,0
41.0,0,5,0,0.0,0
24.0,1,6,0,0.0,0
36.0,0,9,0,0.0,0
23.0,0,9,0,0.0,0
33.0,0,12,0,0.0,0
34.0,1,8,0,0.0,0
38.0,0,7,0,0.0,0
42.0,0,14,0,0.0,0
32.0,1,14,0,0.0,0
29.0,1,8,1,112.0584723470626,24
34.0,1,9,0,0.0,0
36.0,0,6,0,0.0,0
34.0,0,8,0,0.0,0
38.0,1,11,0,0.0,0
31.0,0,9,0,0.0,0
36.0,0,12,0,0.0,0
34.0,0,10,0,0.0,0
29.0,0,4,0,0.0,0
29.0,1,11,0,0.0,0
31.0,0,8,0,0.0,0
41.0,1,9,0,0.0,0
43.0,1,7,0,0.0,0
38.0,1,8,0,0.0,0
33.0,1,12,0,0.0,0
36.0,1,14,0,0.0,0
43.0,0,4,0,0.0,0
38.0,0,10,0,0.0,0
33.0,1,5,0,0.0,0
36.0,0,11,0,0.0,0
37.0,0,8,0,0.0,0
31.0,1,11,0,0.0,0
37.0,1,9,0,0.0,0
35.0,1,11,0,0.0,0
37.0,1,13,1,79.13552383980289,15
30.0,0,8,0,0.0,0
41.0,0,11,0,0.0,0
38.0,0,6,0,0.0,0
38.0,0,9,0,0.0,0
42.0,0,13,0,0.0,0
33.0,0,12,0,0.0,0
40.0,1,4,0,0.0,0
28.0,0,8,0,0.0,0
44.0,0,9,0,0.0,0
26.0,0,7,0,0.0,0
28.0,1,12,0,0.0,0
30.0,0,7,0,0.0,0
32.0,0,9,0,0.0,0
28.0,0,10,0,0.0,0
33.0,1,14,1,81.27122830874661,20
29.0,0,7,0,0.0,0
38.0,0,8,0,0.0,0
33.0,0,6,0,0.0,0
33.0,0,9,0,0.0,0
33.0,1,10,0,0.0,0
35.0,0,11,0,0.0,0
38.0,0,8,0,0.0,0
41.0,1,11,0,0.0,0
35.0,0,10,0,0.0,0
43.0,0,10,0,0.0,0
37.0,1,5,1,138.10577753681804,21
31.0,1,11,1,104.64835183546494,21
43.0,0,7,0,0.0,0
32.0,0,6,0,0.0,0
41.0,1,16,0,0.0,0
29.0,0,5,0,0.0,0
39.0,0,4,0,0.0,0
34.0,1,3,0,0.0,0
38.0,1,10,0,0.0,0
33.0,1,9,0,0.0,0
27.0,0,4,0,0.0,0
44.0,1,9,0,0.0,0
40.0,1,18,1,102.36981205483822,15
32.0,0,10,0,0.0,0
39.0,0,9,0,0.0,0
42.0,0,12,0,0.0,0
36.0,0,6,0,0.0,0
39.0,1,12,0,0.0,0
30.0,0,9,0,0.0,0
28.0,0,6,0,0.0,0
39.0,0,10,0,0.0,0
28.0,1,12,0,0.0,0
32.0,0,9,0,0.0,0
25.0,0,10,0,0.0,0
38.0,0,12,0,0.0,0
32.0,0,4,0,0.0,0
26.0,0,14,0,0.0,0
32.0,1,11,0,0.0,0
40.0,0,7,0,0.0,0
31.0,0,10,0,0.0,0
38.0,1,9,0,0.0,0
36.0,0,8,0,0.0,0
31.0,1,17,0,0.0,0
39.0,1,15,0,0.0,0
38.0,1,7,0,0.0,0
35.0,1,9,0,0.0,0
40.0,1,3,0,0.0,0
33.0,0,8,0,0.0,0
35.0,0,10,0,0.0,0
38.0,1,9,0,0.0,0
32.0,0,5,0,0.0,0
36.0,0,8,0,0.0,0
33.0,1,11,0,0.0,0
36.0,1,8,0,0.0,0
39.0,0,6,0,0.0,0
29.0,1,4,1,153.87223199498447,26
34.0,0,12,0,0.0,0
42.0,0,9,0,0.0,0
27.0,0,17,0,0.0,0
33.0,0,11,0,0.0,0
41.0,1,14,1,150.7053898517335,18
31.0,0,3,0,0.0,0
40.0,1,10,0,0.0,0
37.0,0,7,0,0.0,0
33.0,1,9,0,0.0,0
40.0,0,10,0,0.0,0
37.0,1,12,0,0.0,0
40.0,0,7,0,0.0,0
29.0,1,6,0,0.0,0
34.0,0,5,0,0.0,0
47.0,0,8,0,0.0,0
38.0,0,10,0,0.0,0
36.0,1,6,0,0.0,0
35.0,0,6,0,0.0,0
35.0,0,11,0,0.0,0
30.0,1,11,0,0.0,0
35.0,1,9,0,0.0,0
29.0,0,8,0,0.0,0
41.0,1,6,0,0.0,0
32.0,1,11,0,0.0,0
32.0,0,8,0,0.0,0
33.0,1,8,0,0.0,0
31.0,0,8,0,0.0,0
31.0,1,6,0,0.0,0
32.0,0,10,0,0.0,0
36.0,1,6,0,0.0,0
29.0,0,9,0,0.0,0
32.0,1,9,0,0.0,0
34.0,1,7,1,90.42695242082104,24
30.0,1,8,0,0.0,0
40.0,0,4,0,0.0,0
31.0,1,5,0,0.0,0
30.0,1,6,0,0.0,0
34.0,0,8,0,0.0,0
31.0,0,13,0,0.0,0
27.0,0,8,0,0.0,0
24.0,1,15,0,0.0,0
36.0,1,11,0,0.0,0
39.0,1,11,0,0.0,0
38.0,1,8,0,0.0,0
36.0,0,9,0,0.0,0
35.0,1,7,0,0.0,0
39.0,0,15,0,0.0,0
35.0,0,9,0,0.0,0
35.0,1,6,0,0.0,0
28.0,0,10,0,0.0,0
38.0,0,8,0,0.0,0
30.0,0,13,0,0.0,0
30.0,1,11,0,0.0,0
33.0,0,6,0,0.0,0
29.0,0,11,0,0.0,0
39.0,1,12,1,122.44294539922069,22
32.0,0,3,0,0.0,0
35.0,0,2,0,0.0,0
31.0,1,9,0,0.0,0
43.0,0,12,0,0.0,0
38.0,0,9,0,0.0,0
32.0,0,6,0,0.0,0
44.0,0,8,0,0.0,0
28.0,1,11,1,115.00438256388563,27
37.0,0,8,0,0.0,0
31.0,0,12,0,0.0,0
47.0,1,6,1,137.03387400610745,12
28.0,0,9,0,0.0,0
44.0,1,10,0,0.0,0
26.0,1,11,0,0.0,0
33.0,0,8,0,0.0,0
32.0,1,11,1,119.03576150051568,21
34.0,1,12,0,0.0,0
38.0,0,6,0,0.0,0
32.0,1,11,0,0.0,0
34.0,0,6,0,0.0,0
31.0,1,12,0,0.0,0
23.0,1,3,0,0.0,0
41.0,1,6,0,0.0,0
31.0,0,16,0,0.0,0
34.0,1,11,0,0.0,0
37.0,0,10,0,0.0,0
34.0,0,10,0,0.0,0
27.0,0,6,0,0.0,0
39.0,0,6,0,0.0,0
33.0,0,8,0,0.0,0
30.0,0,11,0,0.0,0
38.0,1,12,0,0.0,0
41.0,1,9,0,0.0,0
28.0,0,7,0,0.0,0
35.0,0,9,0,0.0,0
38.0,0,6,0,0.0,0
39.0,1,9,0,0.0,0
37.0,0,6,0,0.0,0
32.0,1,12,0,0.0,0
37.0,0,10,0,0.0,0
40.0,1,10,0,0.0,0
34.0,0,12,0,0.0,0
37.0,1,5,0,0.0,0
30.0,0,12,0,0.0,0
27.0,0,7,0,0.0,0
35.0,0,9,0,0.0,0
40.0,0,11,0,0.0,0
39.0,1,6,0,0.0,0
27.0,0,9,0,0.0,0
30.0,0,5,0,0.0,0
36.0,0,7,0,0.0,0
36.0,0,7,0,0.0,0
29.0,0,16,0,0.0,0
29.0,1,12,0,0.0,0
35.0,1,10,0,0.0,0
36.0,0,7,0,0.0,0
37.0,0,6,0,0.0,0
39.0,0,6,0,0.0,0
